id,dogId,measureTime,ax,ay,az,bcg,gx,gy,gz,temperature
47392,5,2024-08-24 12:54:07.854+00,9686,-13016,3650,8165,1043,-1829,973,39.93297576904297
47394,5,2024-08-24 12:54:07.874+00,9720,-12800,3692,8070,1168,-1954,1253,39.93297576904297
47396,5,2024-08-24 12:54:07.894+00,9356,-13262,3280,8325,1618,-2663,1497,39.93297576904297
47398,5,2024-08-24 12:54:07.914+00,9564,-13468,3170,8306,1600,-2143,1853,39.93297576904297
47400,5,2024-08-24 12:54:07.934+00,9608,-13720,3420,8218,1481,-1897,1828,39.93297576904297
47402,5,2024-08-24 12:54:07.954+00,9588,-13198,3800,8194,1439,-1533,1403,39.93297576904297
47404,5,2024-08-24 12:54:07.974+00,9768,-12510,4028,8233,953,-1015,817,39.93297576904297
47406,5,2024-08-24 12:54:07.993+00,9138,-12124,4042,8222,291,-422,785,39.93297576904297
47408,5,2024-08-24 12:54:08.013+00,8744,-12686,3528,8070,-185,-139,612,39.93297576904297
47410,5,2024-08-24 12:54:08.033+00,8870,-13452,3296,8092,-144,-611,471,39.93297576904297
47412,5,2024-08-24 12:54:08.053+00,9066,-13544,3616,8154,359,-608,88,39.93297576904297
47414,5,2024-08-24 12:54:08.073+00,8786,-13378,3970,8228,451,-273,-118,39.93297576904297
47416,5,2024-08-24 12:54:08.093+00,8592,-13156,3536,8205,75,208,-368,39.93297576904297
47418,5,2024-08-24 12:54:08.113+00,8720,-13294,3306,8057,-568,524,-900,39.93297576904297
47420,5,2024-08-24 12:54:08.134+00,8684,-13434,3528,8134,-449,-4,-1005,39.93297576904297
47422,5,2024-08-24 12:54:08.154+00,9126,-13644,3898,8104,-275,293,-547,39.93297576904297
47424,5,2024-08-24 12:54:08.174+00,9306,-13650,3980,8100,-172,1387,-500,39.93297576904297
47426,5,2024-08-24 12:54:08.194+00,9124,-13062,3692,8179,-432,1689,-945,39.93297576904297
47428,5,2024-08-24 12:54:08.214+00,8660,-13202,3654,8168,-894,1403,-850,39.93297576904297
47430,5,2024-08-24 12:54:08.234+00,8772,-13326,3286,8170,-339,605,-708,39.93297576904297
47432,5,2024-08-24 12:54:08.254+00,8506,-12794,3348,8064,-294,0,-469,39.93297576904297
47434,5,2024-08-24 12:54:08.273+00,8438,-12934,3146,8020,-650,-1145,-422,39.93297576904297
47436,5,2024-08-24 12:54:08.293+00,8632,-13508,3288,8045,-770,-1887,-175,39.93297576904297
47438,5,2024-08-24 12:54:08.313+00,8970,-13738,3066,8022,-154,-2358,-47,39.93297576904297
47440,5,2024-08-24 12:54:08.333+00,9014,-13516,3000,7991,102,-2386,60,39.93297576904297
47442,5,2024-08-24 12:54:08.353+00,9048,-13694,3400,8000,263,-2300,111,39.93297576904297
47444,5,2024-08-24 12:54:08.373+00,9634,-13372,3396,8029,652,-1937,-12,39.93297576904297
47446,5,2024-08-24 12:54:08.393+00,9734,-13008,3888,8100,231,-1173,281,39.93297576904297
47448,5,2024-08-24 12:54:08.414+00,9680,-13250,3616,8026,266,-164,158,39.93297576904297
47450,5,2024-08-24 12:54:08.434+00,10248,-13194,2964,8187,243,94,-232,39.93297576904297
47452,5,2024-08-24 12:54:08.454+00,9330,-13258,3442,8283,837,-524,146,39.93297576904297
47454,5,2024-08-24 12:54:08.474+00,8908,-13330,3086,8225,1316,-990,680,39.93297576904297
47456,5,2024-08-24 12:54:08.494+00,8932,-13040,2880,8131,2215,-1705,871,39.93297576904297
47458,5,2024-08-24 12:54:08.514+00,9244,-12830,3114,8059,2332,-2055,805,39.93297576904297
47460,5,2024-08-24 12:54:08.534+00,9618,-12588,2588,8171,2452,-2863,206,39.93297576904297
47462,5,2024-08-24 12:54:08.555+00,9228,-12466,3082,8240,2408,-3123,-72,39.93297576904297
47464,5,2024-08-24 12:54:08.575+00,9468,-12656,2866,8252,2861,-3164,-234,39.93297576904297
47466,5,2024-08-24 12:54:08.595+00,9670,-12530,2870,8178,2828,-2952,-50,39.93297576904297
47468,5,2024-08-24 12:54:08.613+00,9928,-13122,3762,8164,2362,-2708,-257,39.93297576904297
47470,5,2024-08-24 12:54:08.633+00,9992,-13208,3968,8221,2099,-2344,-432,39.97570037841797
47472,5,2024-08-24 12:54:08.653+00,10032,-12612,3566,8188,1201,-975,-750,39.97570037841797
47474,5,2024-08-24 12:54:08.673+00,9404,-12414,3810,8163,499,-981,-272,39.97570037841797
47476,5,2024-08-24 12:54:08.694+00,9470,-13184,3784,8140,-25,-1304,-86,39.97570037841797
47478,5,2024-08-24 12:54:08.714+00,9800,-13108,3482,8085,140,-1325,-324,39.97570037841797
47480,5,2024-08-24 12:54:08.734+00,9946,-12536,3864,8071,334,-1081,-413,39.97570037841797
47482,5,2024-08-24 12:54:08.754+00,10100,-12050,3932,8084,243,-350,-514,39.97570037841797
47484,5,2024-08-24 12:54:08.774+00,10064,-12212,3636,8039,-361,641,-479,39.97570037841797
47486,5,2024-08-24 12:54:08.794+00,9698,-12936,3466,8155,-459,1062,-433,39.97570037841797
47488,5,2024-08-24 12:54:08.814+00,9356,-13132,3208,8182,-104,1333,-620,39.97570037841797
47490,5,2024-08-24 12:54:08.835+00,9154,-13180,3508,8244,46,1161,-665,39.97570037841797
47492,5,2024-08-24 12:54:08.855+00,9136,-13318,3268,8218,-19,842,-907,39.97570037841797
47494,5,2024-08-24 12:54:08.875+00,9410,-12774,3406,8168,-150,442,-1314,39.97570037841797
47496,5,2024-08-24 12:54:08.895+00,9390,-12116,3474,8035,-1015,371,-1238,39.97570037841797
47498,5,2024-08-24 12:54:08.915+00,9540,-12452,3486,8009,-1649,264,-1109,39.97570037841797
47500,5,2024-08-24 12:54:08.935+00,10498,-13234,3586,7966,-1852,1171,-1384,39.97570037841797
47502,5,2024-08-24 12:54:08.955+00,10392,-12710,3692,8098,-1588,2164,-1253,39.97570037841797
47504,5,2024-08-24 12:54:08.973+00,10178,-12600,3528,8115,-2012,2565,-1386,39.97570037841797
47506,5,2024-08-24 12:54:08.993+00,9706,-12682,3492,8163,-2204,2328,-1109,39.97570037841797
47508,5,2024-08-24 12:54:09.013+00,9844,-12618,3146,8079,-2050,2268,-1062,39.97570037841797
47510,5,2024-08-24 12:54:09.034+00,9662,-12506,3220,8099,-2090,1732,-837,39.97570037841797
47512,5,2024-08-24 12:54:09.054+00,9544,-12440,3192,8026,-1946,1374,-790,39.97570037841797
47514,5,2024-08-24 12:54:09.074+00,10000,-12650,3080,8049,-1869,1013,-813,39.97570037841797
47516,5,2024-08-24 12:54:09.094+00,10094,-13100,2970,8195,-1987,614,-643,39.97570037841797
47518,5,2024-08-24 12:54:09.114+00,9708,-12822,2806,8115,-1959,790,-406,39.97570037841797
47520,5,2024-08-24 12:54:09.134+00,10350,-12708,2802,8054,-2361,1082,-590,39.97570037841797
47522,5,2024-08-24 12:54:09.154+00,10084,-12722,3342,8090,-2383,1493,12,39.97570037841797
47524,5,2024-08-24 12:54:09.175+00,10256,-12638,3194,8110,-2618,2053,-173,39.97570037841797
47526,5,2024-08-24 12:54:09.195+00,10170,-12254,3180,7987,-2686,2850,-608,39.97570037841797
47528,5,2024-08-24 12:54:09.215+00,10028,-12212,3116,7920,-2581,3170,-834,39.97570037841797
47530,5,2024-08-24 12:54:09.235+00,9898,-12624,3276,7936,-2288,3092,-907,39.97570037841797
47531,5,2024-08-24 12:54:09.245+00,9892,-12686,3150,7890,-2001,3132,-976,39.97570037841797
47533,5,2024-08-24 12:54:09.265+00,9818,-12666,2514,7914,-1733,2828,-1304,39.97570037841797
47535,5,2024-08-24 12:54:09.285+00,9310,-12030,2656,7832,-1371,2457,-1808,39.97570037841797
47537,5,2024-08-24 12:54:09.305+00,9406,-12476,2818,7767,-1452,1774,-2083,39.97570037841797
47539,5,2024-08-24 12:54:09.324+00,9532,-13342,2728,7910,-1010,548,-1775,39.97570037841797
47541,5,2024-08-24 12:54:09.344+00,10362,-13360,2104,7972,-457,-365,-1664,39.97570037841797
47543,5,2024-08-24 12:54:09.364+00,10574,-13162,2086,8343,961,-2340,-1051,39.97570037841797
47545,5,2024-08-24 12:54:09.384+00,9928,-12652,2856,8360,1284,-2410,-1101,39.97570037841797
47547,5,2024-08-24 12:54:09.404+00,10732,-12422,2534,7882,775,-885,-1082,39.97570037841797
47549,5,2024-08-24 12:54:09.424+00,11664,-12590,1910,7846,1218,-838,-650,39.97570037841797
47551,5,2024-08-24 12:54:09.444+00,12044,-12218,1602,8743,2453,-3842,-218,39.97570037841797
47553,5,2024-08-24 12:54:09.465+00,10810,-10906,1030,8165,2182,-1228,260,39.97570037841797
47555,5,2024-08-24 12:54:09.485+00,10620,-11894,2204,8252,2283,-1254,-32,39.97570037841797
47557,5,2024-08-24 12:54:09.505+00,10420,-12136,3356,8464,2611,-1545,-50,39.97570037841797
47559,5,2024-08-24 12:54:09.525+00,10822,-11678,3616,8192,1558,-206,-342,39.97570037841797
47561,5,2024-08-24 12:54:09.545+00,10776,-11778,3642,8035,-87,778,-788,39.97570037841797
47563,5,2024-08-24 12:54:09.565+00,10732,-12380,3444,8081,-1250,882,-767,39.97570037841797
47565,5,2024-08-24 12:54:09.585+00,10696,-12506,3242,8058,-1665,1171,-325,39.97570037841797
47567,5,2024-08-24 12:54:09.604+00,10700,-12270,3664,8075,-1667,1411,114,39.97570037841797
47569,5,2024-08-24 12:54:09.624+00,10532,-11752,3722,8027,-1724,1666,94,39.97570037841797
47571,5,2024-08-24 12:54:09.644+00,10720,-11696,3522,7939,-2047,1850,167,39.93297576904297
47573,5,2024-08-24 12:54:09.735+00,9950,-12336,2476,8018,-1393,1850,794,39.93297576904297
47575,5,2024-08-24 12:54:09.755+00,10370,-13146,2514,8009,-1272,1210,650,39.93297576904297
47577,5,2024-08-24 12:54:09.775+00,10402,-13068,2478,8116,-683,560,564,39.93297576904297
47579,5,2024-08-24 12:54:09.795+00,9918,-12500,2592,8390,-235,-634,682,39.93297576904297
47581,5,2024-08-24 12:54:09.815+00,10046,-12450,2234,8151,-487,-570,571,39.93297576904297
47583,5,2024-08-24 12:54:09.835+00,10706,-12694,2186,8205,100,-990,339,39.93297576904297
47585,5,2024-08-24 12:54:09.855+00,10956,-12266,2068,8227,786,-575,418,39.93297576904297
47587,5,2024-08-24 12:54:09.876+00,10750,-11992,2430,8178,1107,397,258,39.93297576904297
47589,5,2024-08-24 12:54:09.896+00,10630,-12266,2584,8325,1117,487,233,39.93297576904297
47591,5,2024-08-24 12:54:09.916+00,10400,-11986,2454,8322,1140,841,140,39.93297576904297
47593,5,2024-08-24 12:54:09.936+00,10238,-12150,2514,8219,800,1009,-408,39.93297576904297
47595,5,2024-08-24 12:54:10.025+00,10526,-11508,3464,8006,-575,-410,-595,39.93297576904297
47597,5,2024-08-24 12:54:10.045+00,10932,-11994,3478,8056,-1289,64,-765,39.93297576904297
47599,5,2024-08-24 12:54:10.065+00,10982,-12492,3342,8051,-1228,344,-635,39.93297576904297
47601,5,2024-08-24 12:54:10.156+00,10992,-12322,2920,8106,-960,1507,442,39.93297576904297
47603,5,2024-08-24 12:54:10.176+00,10900,-12566,3128,8346,-19,558,1443,39.93297576904297
47605,5,2024-08-24 12:54:10.196+00,11014,-12946,3598,8335,-138,48,2596,39.93297576904297
47607,5,2024-08-24 12:54:10.216+00,11156,-13218,3196,8341,-660,384,3323,39.93297576904297
47609,5,2024-08-24 12:54:10.236+00,11432,-13298,2534,8232,-850,1225,3396,39.93297576904297
47611,5,2024-08-24 12:54:10.256+00,10064,-13180,1260,9442,-399,-1201,2839,39.93297576904297
47613,5,2024-08-24 12:54:10.276+00,6850,-11522,3582,9259,1456,-1693,2191,39.93297576904297
47615,5,2024-08-24 12:54:10.365+00,7438,-12122,1990,7942,5551,-4647,-4161,39.93297576904297
47617,5,2024-08-24 12:54:10.385+00,9396,-12090,816,7547,5842,-5171,-5303,39.93297576904297
47619,5,2024-08-24 12:54:10.405+00,9574,-12004,1968,7874,6464,-7994,-5675,39.93297576904297
47621,5,2024-08-24 12:54:10.425+00,10450,-11364,2008,7700,6929,-8539,-5510,39.93297576904297
47623,5,2024-08-24 12:54:10.446+00,12092,-11554,2352,7765,6984,-8124,-5094,39.93297576904297
47625,5,2024-08-24 12:54:10.466+00,13634,-11502,2254,7705,6059,-5713,-5140,39.93297576904297
47627,5,2024-08-24 12:54:10.486+00,12828,-10852,3268,7990,5603,-4710,-4518,39.93297576904297
47629,5,2024-08-24 12:54:10.506+00,12566,-10414,3030,8009,5214,-3004,-3465,39.93297576904297
47631,5,2024-08-24 12:54:10.526+00,12606,-10372,3050,8093,4599,-2003,-2563,39.93297576904297
47633,5,2024-08-24 12:54:10.546+00,12578,-10408,2914,7993,3614,-1317,-2302,39.93297576904297
47635,5,2024-08-24 12:54:10.566+00,11928,-10466,3392,8143,2903,-1686,-2147,39.93297576904297
47637,5,2024-08-24 12:54:10.655+00,12142,-10366,3664,7912,1793,-1604,-2168,39.91962432861328
47639,5,2024-08-24 12:54:10.675+00,12030,-10604,3906,7915,2135,-2447,-2259,39.91962432861328
47641,5,2024-08-24 12:54:10.695+00,10690,-10624,4050,7814,2585,-3297,-2115,39.91962432861328
47643,5,2024-08-24 12:54:10.716+00,11390,-10896,2954,7344,3810,-3374,-1084,39.91962432861328
47645,5,2024-08-24 12:54:10.736+00,12454,-11170,2520,7259,4600,-3752,-208,39.91962432861328
47647,5,2024-08-24 12:54:10.756+00,12084,-11016,2564,7379,5592,-3822,-397,39.91962432861328
47649,5,2024-08-24 12:54:10.776+00,11334,-10522,1600,7109,6760,-3692,-892,39.91962432861328
47651,5,2024-08-24 12:54:10.867+00,14602,-8994,2244,7654,8231,-6558,-3923,39.91962432861328
47653,5,2024-08-24 12:54:10.887+00,14410,-8880,3420,7815,7364,-4986,-3648,39.91962432861328
47655,5,2024-08-24 12:54:10.907+00,14298,-8814,3616,7801,6510,-3201,-3375,39.91962432861328
47657,5,2024-08-24 12:54:10.996+00,14056,-8472,3542,7796,4574,-2078,-1871,39.91962432861328
47659,5,2024-08-24 12:54:11.016+00,14662,-8052,3444,7796,4383,-2042,-1036,39.91962432861328
47661,5,2024-08-24 12:54:11.036+00,15006,-8058,3494,7827,3914,-1354,-76,39.91962432861328
47663,5,2024-08-24 12:54:11.056+00,14618,-8200,3710,8023,3531,-901,450,39.91962432861328
47665,5,2024-08-24 12:54:11.076+00,14050,-8166,3912,8201,3514,-996,471,39.91962432861328
47667,5,2024-08-24 12:54:11.096+00,14052,-7930,3342,7901,2875,-237,546,39.91962432861328
47669,5,2024-08-24 12:54:11.116+00,14020,-7666,3286,8018,2141,-462,660,39.91962432861328
47671,5,2024-08-24 12:54:11.137+00,13862,-7970,3104,8088,1628,-1042,660,39.91962432861328
47673,5,2024-08-24 12:54:11.157+00,14066,-8192,3312,8088,1442,-1358,610,39.91962432861328
47675,5,2024-08-24 12:54:11.177+00,14042,-8492,3398,8129,1496,-966,621,39.91962432861328
47677,5,2024-08-24 12:54:11.197+00,13866,-7950,3164,8104,1392,-676,789,39.91962432861328
47679,5,2024-08-24 12:54:11.286+00,13822,-8486,3408,8182,1368,-1173,596,39.91962432861328
47681,5,2024-08-24 12:54:11.306+00,13696,-8426,3206,8105,1417,-880,532,39.91962432861328
47683,5,2024-08-24 12:54:11.326+00,13720,-8036,3170,8134,1377,-833,538,39.91962432861328
47685,5,2024-08-24 12:54:11.346+00,13806,-8018,3344,8207,1141,-858,265,39.91962432861328
47687,5,2024-08-24 12:54:11.366+00,13614,-8516,3510,8269,1192,-761,-45,39.91962432861328
47689,5,2024-08-24 12:54:11.386+00,13806,-8430,3134,8084,1311,-415,-321,39.91962432861328
47691,5,2024-08-24 12:54:11.406+00,13876,-7832,3162,8016,1365,-147,-402,39.91962432861328
47693,5,2024-08-24 12:54:11.497+00,13346,-8248,3232,8094,1301,-786,-540,39.91962432861328
47695,5,2024-08-24 12:54:11.517+00,13774,-8214,3170,8065,1181,-1164,-987,39.91962432861328
47697,5,2024-08-24 12:54:11.537+00,13510,-8088,3472,8161,1568,-1565,-652,39.91962432861328
47699,5,2024-08-24 12:54:11.556+00,13880,-8402,3376,8144,1687,-1793,-568,39.91962432861328
47701,5,2024-08-24 12:54:11.576+00,14200,-8236,3306,8072,1936,-1507,-565,39.91962432861328
47703,5,2024-08-24 12:54:11.596+00,14502,-7712,3376,8033,1820,-861,-605,39.91962432861328
47705,5,2024-08-24 12:54:11.616+00,14458,-7424,3284,8101,1403,-311,-540,39.91962432861328
47707,5,2024-08-24 12:54:11.637+00,14380,-7900,3176,8142,1070,-147,-647,39.959678649902344
47709,5,2024-08-24 12:54:11.657+00,13898,-7966,3496,8256,1480,-287,-400,39.959678649902344
47711,5,2024-08-24 12:54:11.677+00,13482,-7700,3490,8204,1564,-628,-111,39.959678649902344
47713,5,2024-08-24 12:54:11.767+00,13870,-7460,3392,8114,1341,-517,-436,39.959678649902344
47715,5,2024-08-24 12:54:11.787+00,14116,-7722,3492,8149,871,-467,-560,39.959678649902344
47717,5,2024-08-24 12:54:11.807+00,13952,-7998,3456,8213,1015,-405,-593,39.959678649902344
47719,5,2024-08-24 12:54:11.827+00,13958,-7812,3250,8107,994,-267,-693,39.959678649902344
47721,5,2024-08-24 12:54:11.848+00,14070,-7522,3402,8113,938,-333,-825,39.959678649902344
47723,5,2024-08-24 12:54:11.868+00,14068,-7292,3334,8112,547,-237,-807,39.959678649902344
47532,5,2024-08-24 12:54:09.255+00,9924,-12668,2902,7821,-1937,3160,-1112,39.97570037841797
47534,5,2024-08-24 12:54:09.275+00,9396,-12322,2658,7925,-1420,2528,-1443,39.97570037841797
47536,5,2024-08-24 12:54:09.295+00,9372,-12130,2714,7776,-1376,2196,-2085,39.97570037841797
47538,5,2024-08-24 12:54:09.314+00,9442,-12954,2834,7875,-1341,1178,-1950,39.97570037841797
47540,5,2024-08-24 12:54:09.334+00,9826,-13408,2428,7902,-648,119,-1658,39.97570037841797
47542,5,2024-08-24 12:54:09.354+00,10738,-13442,1756,8131,-38,-1059,-1600,39.97570037841797
47544,5,2024-08-24 12:54:09.374+00,10132,-12906,2608,8542,1338,-2847,-1113,39.97570037841797
47546,5,2024-08-24 12:54:09.394+00,10150,-12432,2964,8117,1053,-1608,-1116,39.97570037841797
47548,5,2024-08-24 12:54:09.414+00,11178,-12514,2090,7777,852,-715,-932,39.97570037841797
47550,5,2024-08-24 12:54:09.434+00,12220,-12694,1502,8172,1672,-2200,-561,39.97570037841797
47552,5,2024-08-24 12:54:09.455+00,11154,-11338,1928,8663,2760,-2959,203,39.97570037841797
47554,5,2024-08-24 12:54:09.475+00,10732,-11254,1240,8034,2126,-763,39,39.97570037841797
47556,5,2024-08-24 12:54:09.495+00,10434,-12192,2922,8419,2539,-1643,-24,39.97570037841797
47558,5,2024-08-24 12:54:09.515+00,10680,-11872,3514,8424,2223,-967,-197,39.97570037841797
47560,5,2024-08-24 12:54:09.535+00,10856,-11548,3692,8058,735,526,-553,39.97570037841797
47562,5,2024-08-24 12:54:09.555+00,10730,-12066,3734,8072,-737,845,-823,39.97570037841797
47564,5,2024-08-24 12:54:09.575+00,10612,-12458,3204,8091,-1520,964,-470,39.97570037841797
47566,5,2024-08-24 12:54:09.594+00,10822,-12522,3398,8036,-1675,1309,-107,39.97570037841797
47568,5,2024-08-24 12:54:09.614+00,10576,-11998,3706,8063,-1696,1547,97,39.97570037841797
47570,5,2024-08-24 12:54:09.634+00,10532,-11752,3722,8027,-1724,1666,94,39.93297576904297
47572,5,2024-08-24 12:54:09.654+00,10826,-11796,3540,7885,-2237,2195,367,39.93297576904297
47574,5,2024-08-24 12:54:09.745+00,10214,-12794,2428,7988,-1422,1508,718,39.93297576904297
47576,5,2024-08-24 12:54:09.765+00,10424,-13266,2500,8064,-1036,929,541,39.93297576904297
47578,5,2024-08-24 12:54:09.785+00,10240,-12768,2378,8325,-435,-38,606,39.93297576904297
47580,5,2024-08-24 12:54:09.805+00,9820,-12362,2492,8317,-278,-684,712,39.93297576904297
47582,5,2024-08-24 12:54:09.825+00,10382,-12646,2166,8155,-337,-724,371,39.93297576904297
47584,5,2024-08-24 12:54:09.845+00,10918,-12540,2204,8271,539,-1041,405,39.93297576904297
47586,5,2024-08-24 12:54:09.865+00,10820,-12076,2184,8197,985,-61,355,39.93297576904297
47588,5,2024-08-24 12:54:09.886+00,10770,-12118,2650,8238,1154,582,120,39.93297576904297
47590,5,2024-08-24 12:54:09.906+00,10476,-12140,2606,8358,1182,589,269,39.93297576904297
47592,5,2024-08-24 12:54:09.926+00,10392,-11952,2350,8271,977,1053,-139,39.93297576904297
47594,5,2024-08-24 12:54:10.015+00,10134,-11664,3606,8107,-28,-768,-567,39.93297576904297
47596,5,2024-08-24 12:54:10.035+00,10878,-11706,3404,7994,-1015,-109,-743,39.93297576904297
47598,5,2024-08-24 12:54:10.055+00,10964,-12290,3534,8071,-1349,225,-749,39.93297576904297
47600,5,2024-08-24 12:54:10.075+00,10952,-12536,3150,8120,-1052,347,-433,39.93297576904297
47602,5,2024-08-24 12:54:10.166+00,10952,-12422,2904,8171,-461,1127,891,39.93297576904297
47604,5,2024-08-24 12:54:10.186+00,10902,-12726,3454,8353,82,92,2020,39.93297576904297
47606,5,2024-08-24 12:54:10.206+00,11120,-13108,3376,8374,-441,28,3117,39.93297576904297
47608,5,2024-08-24 12:54:10.226+00,11176,-13252,2766,8330,-811,992,3417,39.93297576904297
47610,5,2024-08-24 12:54:10.246+00,11814,-13290,980,8169,-1386,788,3089,39.93297576904297
47612,5,2024-08-24 12:54:10.266+00,7934,-12422,3070,9495,1296,-1957,2812,39.93297576904297
47614,5,2024-08-24 12:54:10.286+00,7144,-11394,2602,8790,967,-1180,1031,39.93297576904297
47616,5,2024-08-24 12:54:10.375+00,8324,-11928,1266,7612,5782,-4414,-4673,39.93297576904297
47618,5,2024-08-24 12:54:10.395+00,9798,-12308,934,7996,5998,-6751,-5719,39.93297576904297
47620,5,2024-08-24 12:54:10.415+00,9698,-11520,1970,7712,6775,-8233,-5534,39.93297576904297
47622,5,2024-08-24 12:54:10.436+00,11250,-11476,2176,7775,7150,-8722,-5322,39.93297576904297
47624,5,2024-08-24 12:54:10.456+00,13182,-11552,2268,7698,6390,-6618,-5066,39.93297576904297
47626,5,2024-08-24 12:54:10.476+00,13524,-11300,2936,7831,5839,-5362,-4964,39.93297576904297
47628,5,2024-08-24 12:54:10.496+00,12452,-10564,3222,8008,5406,-3668,-4019,39.93297576904297
47630,5,2024-08-24 12:54:10.516+00,12694,-10366,3026,8058,4908,-2501,-2983,39.93297576904297
47632,5,2024-08-24 12:54:10.536+00,12494,-10386,3100,8108,4085,-1575,-2315,39.93297576904297
47634,5,2024-08-24 12:54:10.556+00,12402,-10458,3042,8087,3240,-1518,-2230,39.93297576904297
47636,5,2024-08-24 12:54:10.645+00,12360,-10092,3462,7855,1851,-1609,-2127,39.91962432861328
47638,5,2024-08-24 12:54:10.665+00,12114,-10458,3772,7889,1935,-1797,-2214,39.91962432861328
47640,5,2024-08-24 12:54:10.685+00,11322,-10612,4146,7992,2425,-3101,-2122,39.91962432861328
47642,5,2024-08-24 12:54:10.705+00,10682,-10810,3640,7617,3241,-3500,-1683,39.91962432861328
47644,5,2024-08-24 12:54:10.726+00,12070,-11030,2542,7152,4189,-3412,-533,39.91962432861328
47646,5,2024-08-24 12:54:10.746+00,12356,-11160,2620,7363,5039,-4007,-200,39.91962432861328
47648,5,2024-08-24 12:54:10.766+00,11776,-10764,1880,7136,6124,-3741,-700,39.91962432861328
47650,5,2024-08-24 12:54:10.857+00,13868,-9172,1742,7477,8496,-6930,-3812,39.91962432861328
47652,5,2024-08-24 12:54:10.877+00,14728,-8896,2964,7785,7769,-6015,-3829,39.91962432861328
47654,5,2024-08-24 12:54:10.897+00,14248,-8874,3536,7808,6996,-3930,-3510,39.91962432861328
47656,5,2024-08-24 12:54:10.917+00,14312,-8692,3550,7909,6021,-2650,-3306,39.91962432861328
47658,5,2024-08-24 12:54:11.006+00,14434,-8194,3452,7772,4620,-2244,-1508,39.91962432861328
47660,5,2024-08-24 12:54:11.026+00,14874,-8020,3492,7814,4165,-1762,-522,39.91962432861328
47662,5,2024-08-24 12:54:11.046+00,14886,-8144,3552,7871,3649,-968,295,39.91962432861328
47664,5,2024-08-24 12:54:11.066+00,14314,-8276,3844,8160,3535,-1032,463,39.91962432861328
47666,5,2024-08-24 12:54:11.086+00,13940,-8026,3516,8012,3286,-636,471,39.91962432861328
47668,5,2024-08-24 12:54:11.106+00,14134,-7830,3334,7976,2582,-308,660,39.91962432861328
47670,5,2024-08-24 12:54:11.126+00,13964,-7816,3056,8029,1760,-750,596,39.91962432861328
47672,5,2024-08-24 12:54:11.147+00,13874,-8052,3244,8102,1604,-1300,697,39.91962432861328
47674,5,2024-08-24 12:54:11.167+00,14172,-8488,3428,8122,1417,-1243,562,39.91962432861328
47676,5,2024-08-24 12:54:11.187+00,13934,-8276,3226,8094,1529,-724,714,39.91962432861328
47678,5,2024-08-24 12:54:11.276+00,13770,-8580,3284,8227,1354,-1351,715,39.91962432861328
47680,5,2024-08-24 12:54:11.296+00,13812,-8516,3394,8148,1348,-1015,517,39.91962432861328
47682,5,2024-08-24 12:54:11.316+00,13670,-8204,3126,8094,1403,-772,560,39.91962432861328
47684,5,2024-08-24 12:54:11.336+00,13736,-7938,3248,8184,1272,-886,425,39.91962432861328
47686,5,2024-08-24 12:54:11.356+00,13772,-8304,3484,8254,1135,-868,96,39.91962432861328
47688,5,2024-08-24 12:54:11.376+00,13632,-8534,3280,8136,1270,-579,-189,39.91962432861328
47690,5,2024-08-24 12:54:11.396+00,13826,-8196,3182,8056,1388,-283,-381,39.91962432861328
47692,5,2024-08-24 12:54:11.487+00,13320,-8500,3436,8139,1356,-699,-423,39.91962432861328
47694,5,2024-08-24 12:54:11.507+00,13610,-8030,3176,7993,1288,-724,-887,39.91962432861328
47696,5,2024-08-24 12:54:11.527+00,13524,-8144,3306,8162,1498,-1362,-858,39.91962432861328
47698,5,2024-08-24 12:54:11.547+00,13674,-8238,3400,8143,1545,-1671,-581,39.91962432861328
47700,5,2024-08-24 12:54:11.566+00,13988,-8366,3348,8111,1870,-1758,-559,39.91962432861328
47702,5,2024-08-24 12:54:11.586+00,14410,-8006,3436,8017,1878,-1240,-604,39.91962432861328
47704,5,2024-08-24 12:54:11.606+00,14504,-7464,3218,8060,1679,-506,-572,39.91962432861328
47706,5,2024-08-24 12:54:11.627+00,14430,-7630,3288,8107,1142,-165,-558,39.91962432861328
47708,5,2024-08-24 12:54:11.647+00,14236,-8024,3134,8193,1221,-165,-616,39.959678649902344
47710,5,2024-08-24 12:54:11.667+00,13532,-7758,3616,8250,1582,-417,-227,39.959678649902344
47712,5,2024-08-24 12:54:11.687+00,13608,-7766,3430,8139,1553,-797,-101,39.959678649902344
47714,5,2024-08-24 12:54:11.777+00,13968,-7418,3386,8124,1065,-480,-497,39.959678649902344
47716,5,2024-08-24 12:54:11.797+00,14070,-7980,3554,8198,934,-464,-574,39.959678649902344
47718,5,2024-08-24 12:54:11.817+00,13900,-7934,3320,8140,979,-272,-604,39.959678649902344
47720,5,2024-08-24 12:54:11.838+00,14028,-7628,3376,8113,997,-309,-795,39.959678649902344
47722,5,2024-08-24 12:54:11.858+00,14066,-7342,3328,8117,793,-285,-872,39.959678649902344
47724,5,2024-08-24 12:54:11.878+00,14210,-7336,3364,8108,251,-315,-658,39.959678649902344
47725,5,2024-08-24 12:54:11.888+00,14256,-7544,3380,8115,66,-482,-453,39.959678649902344
47727,5,2024-08-24 12:54:11.977+00,14160,-6902,3208,8067,-165,231,178,39.959678649902344
47729,5,2024-08-24 12:54:11.997+00,14318,-7244,3286,8185,-605,248,239,39.959678649902344
