id,dogId,measureTime,ax,ay,az,bcg,gx,gy,gz,temperature
78046,6,2024-08-24 13:40:48.716+00,8766,11632,2616,8625,-8095,5878,-3494,38.4749755859375
78051,6,2024-08-24 13:40:48.766+00,-2438,10348,-1742,8482,-1861,935,-4642,38.4749755859375
78056,6,2024-08-24 13:40:48.816+00,5770,13528,574,8608,1461,-6693,1980,38.4749755859375
78061,6,2024-08-24 13:40:48.867+00,5974,18292,-738,8233,3717,-1134,1656,38.4749755859375
78066,6,2024-08-24 13:40:48.917+00,4140,15354,-1316,8429,486,-3037,465,38.4749755859375
78071,6,2024-08-24 13:40:48.967+00,6436,16014,-578,8109,838,-751,2307,38.4749755859375
78076,6,2024-08-24 13:40:49.016+00,4860,14892,-802,8134,-983,421,1607,38.4749755859375
78081,6,2024-08-24 13:40:49.066+00,4884,15618,-1234,8247,-1390,-1029,1034,38.4749755859375
78086,6,2024-08-24 13:40:49.117+00,5112,15414,-1622,8187,417,-812,930,38.4749755859375
78091,6,2024-08-24 13:40:49.167+00,5070,15238,-1994,8203,-164,900,-33,38.4749755859375
78096,6,2024-08-24 13:40:49.217+00,5722,15180,-1806,8050,-272,-868,-207,38.4749755859375
78101,6,2024-08-24 13:40:49.265+00,5288,15548,-1722,8140,-672,-50,-577,38.4749755859375
77827,6,2024-08-24 13:40:46.524+00,13892,29892,682,10265,-31564,-1177,-14250,38.46162414550781
77832,6,2024-08-24 13:40:46.574+00,-9122,2706,6262,7625,4148,20531,-13113,38.46162414550781
77837,6,2024-08-24 13:40:46.625+00,-4478,-10780,-2616,7680,10499,-1383,472,38.46162414550781
77845,6,2024-08-24 13:40:46.703+00,13272,9700,-4752,5916,16403,23470,17452,38.48832702636719
77850,6,2024-08-24 13:40:46.754+00,9964,32767,-18194,8001,18053,-9714,10542,38.48832702636719
77855,6,2024-08-24 13:40:46.804+00,12734,15016,-2250,8774,-8834,591,-936,38.48832702636719
77860,6,2024-08-24 13:40:46.854+00,2008,4110,-3078,7876,-2539,11386,-4156,38.48832702636719
77865,6,2024-08-24 13:40:46.905+00,3624,17114,-3928,8370,-6449,-1036,-3958,38.48832702636719
77870,6,2024-08-24 13:40:46.952+00,4424,14170,-2412,8434,-7729,-212,-4358,38.48832702636719
77875,6,2024-08-24 13:40:47.002+00,3022,15938,-1974,8223,-405,-1329,-1293,38.48832702636719
77880,6,2024-08-24 13:40:47.054+00,5556,15084,-950,8022,-645,283,-147,38.48832702636719
77885,6,2024-08-24 13:40:47.104+00,3890,16520,-1708,8196,260,-1057,-532,38.48832702636719
77890,6,2024-08-24 13:40:47.155+00,4944,14720,-1714,8160,1158,1321,338,38.48832702636719
77895,6,2024-08-24 13:40:47.205+00,3564,15764,-1728,8258,436,-570,-215,38.48832702636719
77900,6,2024-08-24 13:40:47.255+00,5134,15998,-1950,8148,34,-533,268,38.48832702636719
77905,6,2024-08-24 13:40:47.303+00,4898,15420,-2028,8083,268,-1164,429,38.48832702636719
77910,6,2024-08-24 13:40:47.353+00,4322,15292,-2244,8205,756,-233,751,38.48832702636719
77915,6,2024-08-24 13:40:47.404+00,4862,15850,-1902,8272,-70,-679,309,38.48832702636719
77920,6,2024-08-24 13:40:47.455+00,4634,15554,-2314,8187,233,126,203,38.48832702636719
77925,6,2024-08-24 13:40:47.505+00,4764,15138,-2050,8164,-91,-29,525,38.48832702636719
77930,6,2024-08-24 13:40:47.555+00,4764,15578,-1784,8069,328,754,140,38.48832702636719
77935,6,2024-08-24 13:40:47.606+00,5082,15468,-1996,8039,192,233,63,38.48832702636719
77940,6,2024-08-24 13:40:47.654+00,4478,15318,-1806,7992,-359,714,176,38.4749755859375
77945,6,2024-08-24 13:40:47.704+00,4934,15940,-2000,8156,-436,176,-28,38.4749755859375
77950,6,2024-08-24 13:40:47.755+00,4528,15234,-2058,8144,77,233,194,38.4749755859375
77955,6,2024-08-24 13:40:47.805+00,4554,15396,-1722,8144,250,107,129,38.4749755859375
77960,6,2024-08-24 13:40:47.856+00,4672,15596,-1814,8163,-202,-639,43,38.4749755859375
77965,6,2024-08-24 13:40:47.906+00,4966,15032,-1902,8142,319,818,378,38.4749755859375
77970,6,2024-08-24 13:40:47.953+00,4770,15850,-1794,8066,66,-172,114,38.4749755859375
77975,6,2024-08-24 13:40:48.005+00,4920,15680,-2130,8100,475,-467,-106,38.4749755859375
77980,6,2024-08-24 13:40:48.055+00,5138,15180,-1988,8139,526,-415,-17,38.4749755859375
77985,6,2024-08-24 13:40:48.105+00,4950,15350,-2028,8081,459,164,-79,38.4749755859375
77990,6,2024-08-24 13:40:48.156+00,5204,15372,-1988,8162,314,288,-86,38.4749755859375
77995,6,2024-08-24 13:40:48.206+00,4742,15512,-2192,8147,-170,-76,202,38.4749755859375
78000,6,2024-08-24 13:40:48.256+00,4838,15528,-2302,8101,124,-634,461,38.4749755859375
78005,6,2024-08-24 13:40:48.304+00,5016,15594,-2186,8026,-29,1,448,38.4749755859375
78010,6,2024-08-24 13:40:48.355+00,4890,15200,-2836,7926,267,675,80,38.4749755859375
78015,6,2024-08-24 13:40:48.405+00,4000,16120,1384,7699,599,4485,-2141,38.4749755859375
78020,6,2024-08-24 13:40:48.456+00,15434,32767,-2686,9462,-30599,-1737,-13733,38.4749755859375
78025,6,2024-08-24 13:40:48.506+00,-13750,-4590,4530,8630,-5711,22242,-9130,38.4749755859375
78030,6,2024-08-24 13:40:48.557+00,-5682,-14112,-5292,8066,10572,-3719,28096,38.4749755859375
78035,6,2024-08-24 13:40:48.607+00,18374,2570,1288,5903,10969,-4918,30651,38.4749755859375
78040,6,2024-08-24 13:40:48.655+00,11566,32767,-9500,8128,-6377,-6620,-15504,38.4749755859375
78045,6,2024-08-24 13:40:48.706+00,13516,15150,366,7940,-7109,4373,-2170,38.4749755859375
78050,6,2024-08-24 13:40:48.756+00,-3230,10434,-722,8976,-3169,4649,-5728,38.4749755859375
78055,6,2024-08-24 13:40:48.806+00,5584,10156,1686,8134,689,-7606,2141,38.4749755859375
78060,6,2024-08-24 13:40:48.857+00,5972,17956,-412,7936,4416,-1623,1464,38.4749755859375
78065,6,2024-08-24 13:40:48.907+00,4140,15354,-1316,8472,486,-3037,465,38.4749755859375
78070,6,2024-08-24 13:40:48.957+00,5648,16036,-108,8083,379,-1793,2281,38.4749755859375
78075,6,2024-08-24 13:40:49.006+00,4486,15362,-1060,8268,-847,536,1360,38.4749755859375
78080,6,2024-08-24 13:40:49.056+00,4976,15438,-1530,8151,-1031,-958,1136,38.4749755859375
78085,6,2024-08-24 13:40:49.106+00,5012,15164,-1664,8195,40,-635,1337,38.4749755859375
78090,6,2024-08-24 13:40:49.157+00,5682,15666,-1736,8205,-293,843,328,38.4749755859375
78095,6,2024-08-24 13:40:49.207+00,5184,14920,-1934,8214,-157,-1373,-469,38.4749755859375
78100,6,2024-08-24 13:40:49.255+00,5458,15874,-1394,8272,-660,-15,-479,38.4749755859375
78105,6,2024-08-24 13:40:49.305+00,5506,15470,-1332,8172,1045,1023,-418,38.4749755859375
78110,6,2024-08-24 13:40:49.356+00,5006,15458,-1762,8064,1061,82,715,38.4749755859375
78115,6,2024-08-24 13:40:49.407+00,4990,15420,-1528,8217,-745,-866,-3,38.4749755859375
78120,6,2024-08-24 13:40:49.457+00,5476,15432,-1266,8122,307,215,41,38.4749755859375
78123,6,2024-08-24 13:40:49.487+00,5064,14958,-1484,8111,428,227,-72,38.4749755859375
78128,6,2024-08-24 13:40:49.538+00,5650,15642,-1038,8187,-225,-700,46,38.4749755859375
78133,6,2024-08-24 13:40:49.588+00,5582,15502,-1250,8127,231,6,141,38.4749755859375
78138,6,2024-08-24 13:40:49.636+00,5136,15596,-1426,8119,-58,371,289,38.4749755859375
78143,6,2024-08-24 13:40:49.687+00,5336,15470,-1526,8235,203,98,147,38.4749755859375
78148,6,2024-08-24 13:40:49.737+00,5022,14982,-1490,8018,-31,285,314,38.4749755859375
78153,6,2024-08-24 13:40:49.787+00,5402,15080,-1508,8121,193,-4,307,38.4749755859375
78158,6,2024-08-24 13:40:49.838+00,5152,15528,-1510,8122,238,150,96,38.4749755859375
78163,6,2024-08-24 13:40:49.885+00,5276,15064,-1386,8090,267,-4,300,38.4749755859375
78168,6,2024-08-24 13:40:49.935+00,5520,15406,-1486,8127,748,-308,478,38.4749755859375
78173,6,2024-08-24 13:40:49.986+00,5414,15086,-1728,8053,827,0,499,38.4749755859375
78178,6,2024-08-24 13:40:50.037+00,5874,16282,-1808,7967,598,-953,592,38.4749755859375
78183,6,2024-08-24 13:40:50.087+00,6058,14934,-2254,8036,1623,-219,1341,38.4749755859375
78188,6,2024-08-24 13:40:50.137+00,5886,15872,-2016,7968,1473,360,760,38.4749755859375
78193,6,2024-08-24 13:40:50.188+00,5426,14950,-2122,8041,1107,1009,23,38.4749755859375
78198,6,2024-08-24 13:40:50.236+00,5134,14578,438,6283,641,2671,-634,38.4749755859375
78203,6,2024-08-24 13:40:50.286+00,13170,32767,-2258,9061,-26941,9764,-18218,38.4749755859375
78208,6,2024-08-24 13:40:50.337+00,-8864,-2336,5606,7856,-3293,15928,-16350,38.4749755859375
78213,6,2024-08-24 13:40:50.387+00,-11780,3316,1006,8118,23310,-16682,3834,38.4749755859375
78218,6,2024-08-24 13:40:50.437+00,3040,11970,-5462,9411,24887,-12979,2435,38.4749755859375
78223,6,2024-08-24 13:40:50.488+00,14976,32767,-12824,9101,11218,16339,11689,38.4749755859375
78228,6,2024-08-24 13:40:50.539+00,5634,7458,-3258,9054,-4389,9032,2764,38.4749755859375
78233,6,2024-08-24 13:40:50.587+00,-64,12704,-6636,8092,5907,7655,2803,38.4749755859375
78238,6,2024-08-24 13:40:50.637+00,10414,18034,-6532,8689,-5910,-9171,875,38.48832702636719
78243,6,2024-08-24 13:40:50.688+00,13646,29514,-11300,8826,-23269,1075,-15675,38.48832702636719
78248,6,2024-08-24 13:40:50.738+00,-3082,2904,7678,8472,-20252,17575,-16099,38.48832702636719
78253,6,2024-08-24 13:40:50.788+00,-22530,8606,7562,7784,11774,4625,-4162,38.48832702636719
78258,6,2024-08-24 13:40:50.839+00,-5940,-6192,-3300,8820,11450,-18190,31982,38.48832702636719
78263,6,2024-08-24 13:40:50.886+00,29324,27172,-13064,6995,20328,-24789,32767,38.48832702636719
78268,6,2024-08-24 13:40:50.937+00,13838,14056,-11426,10864,6183,-8022,-6412,38.48832702636719
78273,6,2024-08-24 13:40:50.987+00,7754,14106,1844,9304,-11612,-3281,-10748,38.48832702636719
78278,6,2024-08-24 13:40:51.038+00,3054,6444,36,8378,1677,12344,-3643,38.48832702636719
78283,6,2024-08-24 13:40:51.088+00,3656,17310,-3180,7906,1947,-1565,-290,38.48832702636719
78288,6,2024-08-24 13:40:51.138+00,3490,15928,-1080,8323,-1540,-1883,321,38.48832702636719
78293,6,2024-08-24 13:40:51.189+00,4630,13922,3114,7621,-8465,617,5114,38.48832702636719
78298,6,2024-08-24 13:40:51.237+00,3778,14056,138,10205,-4441,-5617,6353,38.48832702636719
78303,6,2024-08-24 13:40:51.288+00,11054,18192,-3176,7759,10939,-10343,4926,38.48832702636719
78308,6,2024-08-24 13:40:51.338+00,6426,13906,-3072,7805,1484,837,611,38.48832702636719
77840,6,2024-08-24 13:40:46.655+00,-2346,12374,1534,8234,13678,-17981,9392,38.48832702636719
77843,6,2024-08-24 13:40:46.683+00,10800,3428,6968,8094,8772,8010,13161,38.48832702636719
77848,6,2024-08-24 13:40:46.734+00,10626,23870,-15752,6786,17109,5923,14043,38.48832702636719
77853,6,2024-08-24 13:40:46.784+00,18234,26000,-12256,10392,-2736,-14532,-345,38.48832702636719
77858,6,2024-08-24 13:40:46.834+00,6702,6944,-396,9574,-13527,8486,-5091,38.48832702636719
77863,6,2024-08-24 13:40:46.885+00,1070,17102,-3570,9275,-3223,692,-4480,38.48832702636719
77868,6,2024-08-24 13:40:46.935+00,5022,16684,-1900,8525,-9440,-2354,-4451,38.48832702636719
77873,6,2024-08-24 13:40:46.982+00,3458,14346,-2020,8663,-1944,-2015,-2426,38.48832702636719
77878,6,2024-08-24 13:40:47.034+00,4086,15042,-1512,8044,-185,-873,-546,38.48832702636719
77883,6,2024-08-24 13:40:47.084+00,3742,15282,-1844,8053,5,329,-423,38.48832702636719
77888,6,2024-08-24 13:40:47.134+00,5384,15708,-980,8160,286,523,564,38.48832702636719
77893,6,2024-08-24 13:40:47.185+00,4336,15380,-2144,8109,1132,357,393,38.48832702636719
77898,6,2024-08-24 13:40:47.235+00,5314,15606,-2230,8103,229,-571,106,38.48832702636719
77903,6,2024-08-24 13:40:47.285+00,4244,15506,-2196,8314,108,-954,87,38.48832702636719
77908,6,2024-08-24 13:40:47.333+00,4344,14880,-1708,8204,1254,270,517,38.48832702636719
77913,6,2024-08-24 13:40:47.384+00,5044,16176,-1964,8057,-11,-1268,817,38.48832702636719
77918,6,2024-08-24 13:40:47.435+00,5330,15224,-1630,8150,219,-61,545,38.48832702636719
77923,6,2024-08-24 13:40:47.485+00,4842,15552,-1916,8162,-142,94,446,38.48832702636719
77928,6,2024-08-24 13:40:47.535+00,4900,15620,-2038,8067,403,419,652,38.48832702636719
77933,6,2024-08-24 13:40:47.586+00,4820,15442,-2080,7957,238,264,116,38.48832702636719
77938,6,2024-08-24 13:40:47.636+00,4734,15760,-2144,8140,94,878,46,38.4749755859375
77943,6,2024-08-24 13:40:47.684+00,5004,15878,-2026,8159,55,-227,46,38.4749755859375
77948,6,2024-08-24 13:40:47.735+00,4650,14852,-1834,8135,-150,502,209,38.4749755859375
77953,6,2024-08-24 13:40:47.785+00,4746,15886,-1798,8126,-8,-40,232,38.4749755859375
77958,6,2024-08-24 13:40:47.835+00,4872,15624,-2066,8048,240,-332,104,38.4749755859375
77963,6,2024-08-24 13:40:47.886+00,5320,15292,-1744,8089,-172,396,293,38.4749755859375
77968,6,2024-08-24 13:40:47.933+00,4234,15652,-2272,8194,477,66,111,38.4749755859375
77973,6,2024-08-24 13:40:47.983+00,4806,15440,-2150,8166,667,-281,51,38.4749755859375
77978,6,2024-08-24 13:40:48.035+00,4928,15146,-1960,8159,196,-633,7,38.4749755859375
77983,6,2024-08-24 13:40:48.085+00,5100,15706,-1892,8176,494,31,-36,38.4749755859375
77988,6,2024-08-24 13:40:48.136+00,5158,15614,-2114,8080,315,16,14,38.4749755859375
77993,6,2024-08-24 13:40:48.186+00,4668,15552,-2184,8174,185,94,34,38.4749755859375
77998,6,2024-08-24 13:40:48.236+00,4734,15200,-2396,8034,257,-333,471,38.4749755859375
78003,6,2024-08-24 13:40:48.284+00,4956,15500,-1978,7972,-84,-272,550,38.4749755859375
78008,6,2024-08-24 13:40:48.334+00,4724,15392,-1798,8071,314,814,-7,38.4749755859375
78013,6,2024-08-24 13:40:48.385+00,4296,15342,-1144,7614,663,512,-636,38.4749755859375
78018,6,2024-08-24 13:40:48.436+00,17162,32767,-12966,5026,-13036,-2650,-11003,38.4749755859375
78023,6,2024-08-24 13:40:48.486+00,-2616,17510,8886,10424,-14408,21483,-19244,38.4749755859375
78028,6,2024-08-24 13:40:48.536+00,-8032,-8250,838,6297,22874,9201,3718,38.4749755859375
78033,6,2024-08-24 13:40:48.587+00,-3230,-14752,-7316,7323,11192,-9487,32767,38.4749755859375
78038,6,2024-08-24 13:40:48.635+00,27506,32767,-8134,5430,11190,-4368,5601,38.4749755859375
78043,6,2024-08-24 13:40:48.685+00,14408,21150,-3016,10514,-5549,-8823,-4593,38.4749755859375
78048,6,2024-08-24 13:40:48.736+00,292,10300,-3576,9483,-5261,6722,-6208,38.4749755859375
78053,6,2024-08-24 13:40:48.786+00,640,8270,1116,8431,-2450,-7142,-1822,38.4749755859375
78058,6,2024-08-24 13:40:48.837+00,3430,16686,438,8752,2966,-2997,53,38.4749755859375
78063,6,2024-08-24 13:40:48.887+00,4100,16884,-2162,8349,3375,-145,775,38.4749755859375
78068,6,2024-08-24 13:40:48.937+00,5368,15038,-2192,8068,98,-3850,1948,38.4749755859375
78073,6,2024-08-24 13:40:48.986+00,5278,15718,-1120,8335,483,587,1714,38.4749755859375
78078,6,2024-08-24 13:40:49.036+00,4856,15062,-1216,8314,-1066,-599,1352,38.4749755859375
78083,6,2024-08-24 13:40:49.086+00,4940,15194,-1858,8133,-779,-321,1232,38.4749755859375
78088,6,2024-08-24 13:40:49.137+00,6190,16110,-1688,8148,193,8,587,38.4749755859375
78093,6,2024-08-24 13:40:49.187+00,4800,14826,-1932,8139,-234,-408,-312,38.4749755859375
78098,6,2024-08-24 13:40:49.237+00,5902,15422,-1668,8118,-367,-357,-118,38.4749755859375
78103,6,2024-08-24 13:40:49.285+00,5606,14708,-1130,8169,128,716,-283,38.4749755859375
78108,6,2024-08-24 13:40:49.336+00,4352,15070,-1760,8157,142,869,549,38.4749755859375
78113,6,2024-08-24 13:40:49.386+00,5202,15734,-1434,8037,-57,-547,-75,38.4749755859375
78118,6,2024-08-24 13:40:49.437+00,5770,14992,-1198,8086,-204,-127,424,38.4749755859375
78121,6,2024-08-24 13:40:49.467+00,5442,15428,-1310,8130,196,210,-78,38.4749755859375
78126,6,2024-08-24 13:40:49.517+00,5428,15814,-1274,8062,309,-812,-8,38.4749755859375
78131,6,2024-08-24 13:40:49.568+00,5508,15292,-1268,8198,195,-310,-12,38.4749755859375
78136,6,2024-08-24 13:40:49.616+00,5342,14956,-1314,8160,19,760,153,38.4749755859375
78141,6,2024-08-24 13:40:49.666+00,5398,15464,-1516,8084,42,139,267,38.4749755859375
78146,6,2024-08-24 13:40:49.717+00,5128,15330,-1208,8083,-306,732,214,38.4749755859375
78151,6,2024-08-24 13:40:49.767+00,5032,15950,-1384,8210,146,-318,150,38.4749755859375
78156,6,2024-08-24 13:40:49.818+00,5556,15540,-1420,8099,386,87,221,38.4749755859375
78161,6,2024-08-24 13:40:49.868+00,5364,15286,-1472,8077,300,47,285,38.4749755859375
78166,6,2024-08-24 13:40:49.915+00,5412,15598,-1670,8103,336,-743,336,38.4749755859375
78171,6,2024-08-24 13:40:49.966+00,5456,15046,-1332,8042,713,344,544,38.4749755859375
78176,6,2024-08-24 13:40:50.016+00,5502,14864,-2150,8115,703,-983,803,38.4749755859375
78181,6,2024-08-24 13:40:50.067+00,5212,14460,-1034,8040,1601,1331,750,38.4749755859375
78186,6,2024-08-24 13:40:50.117+00,5228,15138,-1830,8151,1509,230,805,38.4749755859375
78191,6,2024-08-24 13:40:50.168+00,6214,15128,-1666,8077,688,592,102,38.4749755859375
78196,6,2024-08-24 13:40:50.218+00,5894,14524,-2040,7821,990,1336,353,38.4749755859375
78201,6,2024-08-24 13:40:50.266+00,21050,32767,-9474,6202,-14041,3509,-10140,38.4749755859375
78206,6,2024-08-24 13:40:50.317+00,-724,6564,5656,10370,-23838,11754,-19146,38.4749755859375
78211,6,2024-08-24 13:40:50.367+00,-14646,-5002,5220,7507,15214,-5404,970,38.4749755859375
78216,6,2024-08-24 13:40:50.417+00,3306,1050,5400,7036,26043,-15217,5165,38.4749755859375
78221,6,2024-08-24 13:40:50.468+00,24576,32767,-14880,7313,20690,-3576,16968,38.4749755859375
78226,6,2024-08-24 13:40:50.519+00,6964,11578,-6230,7450,-4218,10011,2631,38.4749755859375
78231,6,2024-08-24 13:40:50.569+00,3046,6906,50,8173,-1159,13604,5316,38.4749755859375
78236,6,2024-08-24 13:40:50.617+00,4416,15104,-6930,8025,-967,-5779,535,38.4749755859375
78241,6,2024-08-24 13:40:50.668+00,15994,29444,-12460,6802,-14521,-3111,-7829,38.48832702636719
78246,6,2024-08-24 13:40:50.718+00,7022,13202,3816,10532,-32766,2456,-22131,38.48832702636719
78251,6,2024-08-24 13:40:50.768+00,-15246,-5824,6394,7987,-4950,20439,-6386,38.48832702636719
78256,6,2024-08-24 13:40:50.819+00,-9558,-2190,-154,7726,12178,-14324,19400,38.48832702636719
78261,6,2024-08-24 13:40:50.866+00,17070,-3812,-7792,6519,15283,-18897,32767,38.48832702636719
78266,6,2024-08-24 13:40:50.916+00,17214,17862,-5692,8710,1571,-92,-10575,38.48832702636719
78271,6,2024-08-24 13:40:50.967+00,6400,25678,-3828,8504,-3398,-5841,-8849,38.48832702636719
78276,6,2024-08-24 13:40:51.018+00,9228,5284,1664,7608,-6737,7582,-4885,38.48832702636719
78281,6,2024-08-24 13:40:51.068+00,-720,15758,-4578,8822,2946,3407,-7293,38.48832702636719
78286,6,2024-08-24 13:40:51.118+00,5402,18422,-1160,8193,-344,-1800,-165,38.48832702636719
78291,6,2024-08-24 13:40:51.169+00,2484,16642,-1964,7685,-3571,-1950,2943,38.48832702636719
78296,6,2024-08-24 13:40:51.217+00,4844,10666,1536,7787,-7864,392,6075,38.48832702636719
78301,6,2024-08-24 13:40:51.267+00,3400,9116,160,7983,8820,-5311,-244,38.48832702636719
78306,6,2024-08-24 13:40:51.318+00,5718,20806,-1650,8678,3163,-511,-260,38.48832702636719
78311,6,2024-08-24 13:40:51.368+00,7664,14698,-1372,8191,-3575,1488,1550,38.48832702636719
78316,6,2024-08-24 13:40:51.418+00,4280,15656,-2868,8115,-153,-211,-595,38.48832702636719
77842,6,2024-08-24 13:40:46.673+00,6246,10378,7278,8799,9394,-3286,9378,38.48832702636719
77847,6,2024-08-24 13:40:46.723+00,9722,22338,-6806,6424,15414,14603,16039,38.48832702636719
77852,6,2024-08-24 13:40:46.774+00,18772,32767,-11108,9636,2650,-17818,360,38.48832702636719
77857,6,2024-08-24 13:40:46.824+00,11880,9168,-5372,8428,-9958,6300,-4177,38.48832702636719
77862,6,2024-08-24 13:40:46.875+00,850,16112,-2366,9574,-1792,1029,-4112,38.48832702636719
77867,6,2024-08-24 13:40:46.925+00,5022,16684,-1900,8559,-9440,-2354,-4451,38.48832702636719
77872,6,2024-08-24 13:40:46.972+00,3894,13488,-1616,8130,-3551,-4,-2884,38.48832702636719
77877,6,2024-08-24 13:40:47.024+00,3352,15264,-1558,8233,-355,-1322,-831,38.48832702636719
77882,6,2024-08-24 13:40:47.074+00,4282,14676,-1440,8087,-451,989,-125,38.48832702636719
77887,6,2024-08-24 13:40:47.124+00,5406,16464,-956,8063,213,-288,386,38.48832702636719
77892,6,2024-08-24 13:40:47.175+00,4594,15066,-2112,8147,1352,846,267,38.48832702636719
77897,6,2024-08-24 13:40:47.225+00,4930,15684,-2046,8088,252,-705,-253,38.48832702636719
77902,6,2024-08-24 13:40:47.275+00,4550,15832,-1866,8297,-63,-643,128,38.48832702636719
77907,6,2024-08-24 13:40:47.323+00,4498,14978,-1516,8250,842,-75,657,38.48832702636719
77912,6,2024-08-24 13:40:47.374+00,5156,15834,-2204,8043,41,-1238,1111,38.48832702636719
77917,6,2024-08-24 13:40:47.424+00,5298,14992,-1946,8138,215,-15,546,38.48832702636719
77922,6,2024-08-24 13:40:47.475+00,4766,15822,-1912,8204,-249,-283,354,38.48832702636719
77927,6,2024-08-24 13:40:47.525+00,4692,15374,-2122,8184,284,135,562,38.48832702636719
77932,6,2024-08-24 13:40:47.576+00,4520,15420,-2014,7995,336,476,0,38.48832702636719
77937,6,2024-08-24 13:40:47.626+00,5184,15616,-2000,8140,170,697,-25,38.48832702636719
77942,6,2024-08-24 13:40:47.674+00,4814,15320,-2104,8101,-58,-261,89,38.4749755859375
77947,6,2024-08-24 13:40:47.725+00,4660,15002,-1946,8203,-379,428,50,38.4749755859375
77952,6,2024-08-24 13:40:47.775+00,4708,15714,-2334,8139,191,-34,224,38.4749755859375
77957,6,2024-08-24 13:40:47.825+00,4756,15380,-2172,8099,552,-130,132,38.4749755859375
77962,6,2024-08-24 13:40:47.876+00,5108,15516,-1800,8150,-101,-272,159,38.4749755859375
77967,6,2024-08-24 13:40:47.923+00,4642,15316,-2050,8245,485,603,307,38.4749755859375
77972,6,2024-08-24 13:40:47.973+00,4830,15200,-1860,8196,368,-234,160,38.4749755859375
77977,6,2024-08-24 13:40:48.025+00,4902,15402,-1972,8187,92,-740,-20,38.4749755859375
77982,6,2024-08-24 13:40:48.075+00,5342,15482,-1986,8120,668,-85,52,38.4749755859375
77987,6,2024-08-24 13:40:48.125+00,5076,15556,-2162,8131,549,13,-11,38.4749755859375
77992,6,2024-08-24 13:40:48.176+00,4692,15384,-2266,8206,392,252,9,38.4749755859375
77997,6,2024-08-24 13:40:48.226+00,4700,15136,-2306,8110,117,-90,379,38.4749755859375
78002,6,2024-08-24 13:40:48.274+00,4760,15394,-2174,8010,0,-417,352,38.4749755859375
78007,6,2024-08-24 13:40:48.324+00,4770,15864,-1998,8061,108,603,-46,38.4749755859375
78012,6,2024-08-24 13:40:48.375+00,4500,14890,-2116,7832,675,-68,-191,38.4749755859375
78017,6,2024-08-24 13:40:48.426+00,13624,27150,-10416,3562,-6243,4221,-6983,38.4749755859375
78022,6,2024-08-24 13:40:48.476+00,-3248,28060,10150,11686,-19800,13992,-15694,38.4749755859375
78027,6,2024-08-24 13:40:48.526+00,-14106,-9662,2850,6984,17796,14109,-2426,38.4749755859375
78032,6,2024-08-24 13:40:48.577+00,-8454,-14298,-8686,8178,4507,-8421,32767,38.4749755859375
78037,6,2024-08-24 13:40:48.625+00,27506,32767,-8134,5430,11190,-4368,5601,38.4749755859375
78042,6,2024-08-24 13:40:48.675+00,15742,22550,-8076,11354,-6481,-17215,-6154,38.4749755859375
78047,6,2024-08-24 13:40:48.726+00,4760,9000,-3488,9056,-4872,7614,-4887,38.4749755859375
78052,6,2024-08-24 13:40:48.776+00,-750,9872,-1024,8271,-2559,-3558,-3472,38.4749755859375
78057,6,2024-08-24 13:40:48.826+00,4222,15786,188,8894,1864,-5015,730,38.4749755859375
78062,6,2024-08-24 13:40:48.877+00,4942,17606,-2068,8543,4104,-318,1281,38.4749755859375
78067,6,2024-08-24 13:40:48.927+00,4720,15314,-1372,7979,-344,-3304,1100,38.4749755859375
78072,6,2024-08-24 13:40:48.976+00,5924,15910,-692,8330,462,129,2038,38.4749755859375
78077,6,2024-08-24 13:40:49.026+00,4942,14998,-886,8134,-956,-161,1662,38.4749755859375
78082,6,2024-08-24 13:40:49.076+00,4836,15450,-1558,8247,-1169,-609,1109,38.4749755859375
78087,6,2024-08-24 13:40:49.127+00,5730,15770,-1880,8194,589,-510,621,38.4749755859375
78092,6,2024-08-24 13:40:49.177+00,4814,15052,-1876,8182,-168,392,-190,38.4749755859375
78097,6,2024-08-24 13:40:49.227+00,5902,15422,-1668,8093,-367,-357,-118,38.4749755859375
78102,6,2024-08-24 13:40:49.275+00,5732,15060,-1472,8022,-366,607,-325,38.4749755859375
78107,6,2024-08-24 13:40:49.326+00,4506,15700,-1234,8348,123,898,90,38.4749755859375
78112,6,2024-08-24 13:40:49.376+00,5448,15820,-1430,8108,548,-440,-43,38.4749755859375
78117,6,2024-08-24 13:40:49.427+00,5406,15120,-1230,8087,-686,-301,294,38.4749755859375
78125,6,2024-08-24 13:40:49.507+00,4834,15644,-1522,8134,718,-597,-139,38.4749755859375
78130,6,2024-08-24 13:40:49.558+00,5550,15362,-1152,8238,-66,-520,33,38.4749755859375
78135,6,2024-08-24 13:40:49.606+00,5650,15158,-1228,8065,-66,785,217,38.4749755859375
78140,6,2024-08-24 13:40:49.656+00,5142,15558,-1520,8140,-111,-29,325,38.4749755859375
78145,6,2024-08-24 13:40:49.707+00,5330,15450,-1322,8184,-12,673,204,38.4749755859375
78150,6,2024-08-24 13:40:49.757+00,5020,15928,-1504,8209,179,-330,189,38.4749755859375
78155,6,2024-08-24 13:40:49.807+00,5656,15236,-1412,8086,403,95,397,38.4749755859375
78160,6,2024-08-24 13:40:49.858+00,5250,15494,-1498,8108,308,7,171,38.4749755859375
78165,6,2024-08-24 13:40:49.905+00,5244,15242,-1900,8149,499,-637,317,38.4749755859375
