id,dogId,measureTime,ax,ay,az,bcg,gx,gy,gz,temperature
1160633,13,2024-08-24 22:50:47.493+00,7614,-9010,-11254,8146,-398,146,507,40.7260627746582
1160637,13,2024-08-24 22:50:47.534+00,7664,-9008,-11194,8105,-96,-6,590,40.7260627746582
1160641,13,2024-08-24 22:50:47.574+00,7758,-8908,-11300,8060,-243,385,728,40.7260627746582
1160645,13,2024-08-24 22:50:47.613+00,7442,-9008,-11438,8109,230,708,1216,40.712711334228516
1160649,13,2024-08-24 22:50:47.653+00,7504,-8960,-10990,7979,75,419,905,40.712711334228516
1160653,13,2024-08-24 22:50:47.693+00,7998,-9032,-10950,8128,56,134,1357,40.712711334228516
1160657,13,2024-08-24 22:50:47.733+00,7710,-9076,-11066,8097,89,725,1214,40.712711334228516
1160661,13,2024-08-24 22:50:47.773+00,7624,-8884,-11024,8098,146,550,840,40.712711334228516
1160665,13,2024-08-24 22:50:47.814+00,7374,-9210,-11286,8274,20,255,1075,40.712711334228516
1160669,13,2024-08-24 22:50:47.854+00,6928,-9000,-11444,7978,-40,328,1366,40.712711334228516
1160673,13,2024-08-24 22:50:47.894+00,7764,-9044,-10768,7932,-554,120,1156,40.712711334228516
1160677,13,2024-08-24 22:50:47.934+00,8084,-9066,-10920,8114,-1149,1096,2482,40.712711334228516
1160681,13,2024-08-24 22:50:47.973+00,7520,-9272,-10990,8132,-1550,2139,3128,40.712711334228516
1160685,13,2024-08-24 22:50:48.013+00,7556,-9142,-11088,7887,-2261,2864,3613,40.712711334228516
1160689,13,2024-08-24 22:50:48.053+00,7598,-9204,-11202,7822,-2433,3093,4219,40.712711334228516
1160693,13,2024-08-24 22:50:48.094+00,7894,-9094,-10500,7552,-3673,6428,5897,40.712711334228516
1160697,13,2024-08-24 22:50:48.134+00,8796,-8658,-10472,7599,-4761,5410,7995,40.712711334228516
1160701,13,2024-08-24 22:50:48.174+00,8492,-9126,-10222,8570,-5536,4260,7032,40.712711334228516
1160196,13,2024-08-24 22:50:44.339+00,7506,-9350,-11126,8213,89,-125,-12,40.7260627746582
1160204,13,2024-08-24 22:50:44.379+00,7342,-9316,-11072,8115,75,-60,119,40.7260627746582
1160211,13,2024-08-24 22:50:44.419+00,7428,-8878,-11250,8095,510,-441,-175,40.7260627746582
1160217,13,2024-08-24 22:50:44.46+00,7484,-9230,-10956,8163,234,-736,-165,40.7260627746582
1160223,13,2024-08-24 22:50:44.5+00,7470,-9168,-11222,8118,492,-100,-70,40.7260627746582
1160231,13,2024-08-24 22:50:44.54+00,7632,-9300,-11230,8142,368,-361,181,40.7260627746582
1160238,13,2024-08-24 22:50:44.58+00,7736,-9250,-11116,8096,1203,-20,10,40.7260627746582
1160244,13,2024-08-24 22:50:44.621+00,7738,-9260,-10830,8181,873,-299,-7,40.73941421508789
1160252,13,2024-08-24 22:50:44.659+00,7456,-9140,-10956,8102,760,533,235,40.73941421508789
1160258,13,2024-08-24 22:50:44.699+00,7412,-9150,-10910,8096,446,85,-49,40.73941421508789
1160264,13,2024-08-24 22:50:44.74+00,7720,-9402,-11064,8048,336,-622,-130,40.73941421508789
1160273,13,2024-08-24 22:50:44.78+00,7828,-9286,-10736,8250,414,-92,306,40.73941421508789
1160280,13,2024-08-24 22:50:44.82+00,7498,-9424,-10916,8097,87,669,110,40.73941421508789
1160287,13,2024-08-24 22:50:44.86+00,7378,-9272,-10868,8176,-131,112,134,40.73941421508789
1160295,13,2024-08-24 22:50:44.901+00,7410,-9150,-10942,8088,-279,107,87,40.73941421508789
1160303,13,2024-08-24 22:50:44.941+00,7590,-9266,-10908,8167,-335,-321,-127,40.73941421508789
1160311,13,2024-08-24 22:50:44.981+00,7682,-9394,-11210,8172,2,207,217,40.73941421508789
1160320,13,2024-08-24 22:50:45.02+00,7576,-9452,-11258,8227,78,18,503,40.73941421508789
1160328,13,2024-08-24 22:50:45.06+00,7550,-9296,-11088,8128,603,85,517,40.73941421508789
1160335,13,2024-08-24 22:50:45.1+00,7470,-9366,-10900,8115,764,-9,291,40.73941421508789
1160344,13,2024-08-24 22:50:45.14+00,7476,-8990,-10840,8067,615,246,207,40.73941421508789
1160400,13,2024-08-24 22:50:45.161+00,7542,-9030,-10942,8099,277,160,121,40.73941421508789
1160404,13,2024-08-24 22:50:45.201+00,7366,-9104,-10786,8208,178,-261,-123,40.73941421508789
1160408,13,2024-08-24 22:50:45.241+00,7456,-9326,-10940,8009,-111,127,-441,40.73941421508789
1160412,13,2024-08-24 22:50:45.281+00,7580,-9260,-10930,8198,-248,-476,-367,40.73941421508789
1160416,13,2024-08-24 22:50:45.322+00,7554,-9266,-11044,8105,-458,124,-317,40.73941421508789
1160420,13,2024-08-24 22:50:45.36+00,7532,-9132,-11158,8143,-28,-511,-286,40.73941421508789
1160424,13,2024-08-24 22:50:45.4+00,7712,-9334,-11124,8147,-127,-222,-322,40.73941421508789
1160428,13,2024-08-24 22:50:45.441+00,7364,-9108,-11374,8125,588,-50,-324,40.73941421508789
1160432,13,2024-08-24 22:50:45.481+00,7592,-9158,-11064,8138,1164,-25,-854,40.73941421508789
1160436,13,2024-08-24 22:50:45.521+00,7656,-9028,-11256,8086,1055,109,-413,40.73941421508789
1160440,13,2024-08-24 22:50:45.561+00,7650,-9166,-11000,8114,992,-100,-558,40.73941421508789
1160444,13,2024-08-24 22:50:45.602+00,7538,-8992,-10822,8127,653,1,-502,40.73941421508789
1160448,13,2024-08-24 22:50:45.64+00,7752,-9136,-10908,8073,477,-302,-458,40.73941421508789
1160452,13,2024-08-24 22:50:45.68+00,7866,-9042,-10916,8069,23,-115,-355,40.73941421508789
1160456,13,2024-08-24 22:50:45.721+00,7750,-9166,-10884,8150,143,-419,-248,40.73941421508789
1160460,13,2024-08-24 22:50:45.761+00,7784,-9144,-10844,8085,35,-289,-261,40.73941421508789
1160464,13,2024-08-24 22:50:45.801+00,7692,-8952,-10946,8145,-479,-33,-97,40.73941421508789
1160468,13,2024-08-24 22:50:45.841+00,7696,-9096,-11234,8042,-657,-8,-46,40.73941421508789
1160472,13,2024-08-24 22:50:45.882+00,7822,-9166,-11236,8137,-101,-445,197,40.73941421508789
1160476,13,2024-08-24 22:50:45.922+00,7966,-9094,-11324,8176,263,-220,534,40.73941421508789
1160480,13,2024-08-24 22:50:45.962+00,7820,-9058,-11074,8106,367,320,332,40.73941421508789
1160484,13,2024-08-24 22:50:46.001+00,7744,-8926,-11016,8136,602,21,171,40.73941421508789
1160488,13,2024-08-24 22:50:46.041+00,7770,-8838,-10880,8086,403,366,-84,40.73941421508789
1160492,13,2024-08-24 22:50:46.081+00,7632,-8860,-10944,8115,71,344,-622,40.73941421508789
1160496,13,2024-08-24 22:50:46.121+00,7618,-8948,-10986,8088,-191,-102,-510,40.73941421508789
1160500,13,2024-08-24 22:50:46.162+00,7810,-8916,-10968,8107,-518,-193,-633,40.73941421508789
1160504,13,2024-08-24 22:50:46.202+00,7678,-8916,-11394,8161,-634,-457,-224,40.73941421508789
1160508,13,2024-08-24 22:50:46.242+00,7966,-9036,-11384,8066,56,-5,-147,40.73941421508789
1160512,13,2024-08-24 22:50:46.281+00,8006,-9040,-11436,8200,178,-241,600,40.73941421508789
1160516,13,2024-08-24 22:50:46.321+00,7718,-8944,-11082,8039,480,429,400,40.73941421508789
1160520,13,2024-08-24 22:50:46.361+00,7892,-8650,-11086,8134,698,17,399,40.73941421508789
1160524,13,2024-08-24 22:50:46.401+00,7720,-8808,-10980,8145,247,380,23,40.73941421508789
1160528,13,2024-08-24 22:50:46.442+00,7638,-8890,-11110,8131,75,146,-90,40.73941421508789
1160532,13,2024-08-24 22:50:46.482+00,7746,-8840,-11164,8062,-346,57,-150,40.73941421508789
1160536,13,2024-08-24 22:50:46.522+00,7618,-8700,-11008,8072,-355,151,-291,40.73941421508789
1160540,13,2024-08-24 22:50:46.563+00,7900,-8966,-11268,8148,-194,-146,-3,40.73941421508789
1160544,13,2024-08-24 22:50:46.603+00,7880,-8974,-11222,8139,-87,-193,-36,40.7260627746582
1160548,13,2024-08-24 22:50:46.641+00,7830,-8758,-11266,8088,-118,193,-36,40.7260627746582
1160552,13,2024-08-24 22:50:46.681+00,7740,-8636,-11336,8104,-199,-14,-107,40.7260627746582
1160556,13,2024-08-24 22:50:46.722+00,7836,-8594,-11168,8136,110,-265,-94,40.7260627746582
1160560,13,2024-08-24 22:50:46.762+00,7910,-8922,-11194,8174,-143,-120,74,40.7260627746582
1160564,13,2024-08-24 22:50:46.802+00,7746,-8628,-11102,8088,-22,200,-116,40.7260627746582
1160568,13,2024-08-24 22:50:46.843+00,7794,-8640,-11208,8132,-355,25,-225,40.7260627746582
1160572,13,2024-08-24 22:50:46.883+00,7780,-8778,-11526,8087,-40,-112,-260,40.7260627746582
1160576,13,2024-08-24 22:50:46.923+00,8038,-8730,-11480,8083,224,-343,-207,40.7260627746582
1160580,13,2024-08-24 22:50:46.963+00,7868,-8646,-11344,8080,442,-125,87,40.7260627746582
1160584,13,2024-08-24 22:50:47.002+00,7984,-8734,-11380,8169,382,-179,-60,40.7260627746582
1160588,13,2024-08-24 22:50:47.042+00,7770,-8416,-11378,8085,922,-50,127,40.7260627746582
1160592,13,2024-08-24 22:50:47.082+00,7970,-8886,-11216,8194,1002,-736,217,40.7260627746582
1160596,13,2024-08-24 22:50:47.123+00,7934,-8836,-11166,8111,800,299,679,40.7260627746582
1160600,13,2024-08-24 22:50:47.163+00,7684,-8608,-11286,8108,1109,260,605,40.7260627746582
1160604,13,2024-08-24 22:50:47.203+00,7964,-8872,-11144,8216,882,-165,814,40.7260627746582
1160608,13,2024-08-24 22:50:47.243+00,7728,-8840,-10950,8096,789,615,1019,40.7260627746582
1160612,13,2024-08-24 22:50:47.282+00,7750,-8950,-11064,8145,814,100,731,40.7260627746582
1160616,13,2024-08-24 22:50:47.322+00,7800,-8772,-10912,8055,299,462,571,40.7260627746582
1160620,13,2024-08-24 22:50:47.362+00,7634,-8842,-10942,8138,-328,164,393,40.7260627746582
1160624,13,2024-08-24 22:50:47.403+00,7702,-8950,-11006,8094,-289,114,57,40.7260627746582
1160628,13,2024-08-24 22:50:47.443+00,7888,-8936,-11158,8132,-388,168,207,40.7260627746582
1160632,13,2024-08-24 22:50:47.483+00,7664,-8988,-11262,8128,-412,327,521,40.7260627746582
1160636,13,2024-08-24 22:50:47.523+00,7630,-9046,-11202,8148,-185,-98,558,40.7260627746582
1160640,13,2024-08-24 22:50:47.564+00,7712,-8860,-11200,8100,-211,325,720,40.7260627746582
1160644,13,2024-08-24 22:50:47.603+00,7668,-9064,-11406,8110,34,614,1043,40.712711334228516
1160648,13,2024-08-24 22:50:47.643+00,7430,-9000,-11074,8066,128,371,1032,40.712711334228516
1160652,13,2024-08-24 22:50:47.683+00,8014,-9000,-10972,8066,1,150,1164,40.712711334228516
1160656,13,2024-08-24 22:50:47.723+00,7746,-9096,-11036,8129,128,606,1380,40.712711334228516
1160660,13,2024-08-24 22:50:47.763+00,7610,-8900,-11016,8128,85,557,828,40.712711334228516
1160664,13,2024-08-24 22:50:47.803+00,7584,-9172,-11320,8157,44,289,1032,40.712711334228516
1160668,13,2024-08-24 22:50:47.844+00,6892,-9044,-11344,8013,45,556,1240,40.712711334228516
1160672,13,2024-08-24 22:50:47.884+00,7470,-8964,-10930,7932,-328,-15,1231,40.712711334228516
1160676,13,2024-08-24 22:50:47.924+00,8142,-9114,-10786,8062,-1025,850,2105,40.712711334228516
1160680,13,2024-08-24 22:50:47.963+00,7694,-9278,-11056,8186,-1505,1776,3024,40.712711334228516
1160684,13,2024-08-24 22:50:48.003+00,7432,-9048,-10972,7918,-2095,2841,3432,40.712711334228516
1160688,13,2024-08-24 22:50:48.043+00,7592,-9134,-11084,8013,-2247,2925,4208,40.712711334228516
1160692,13,2024-08-24 22:50:48.083+00,7496,-9026,-10652,7934,-3318,5377,5196,40.712711334228516
1160696,13,2024-08-24 22:50:48.124+00,8542,-8914,-10636,7259,-4635,6408,7794,40.712711334228516
1160700,13,2024-08-24 22:50:48.164+00,8806,-8964,-10052,8374,-5411,3771,7195,40.712711334228516
1160607,13,2024-08-24 22:50:47.233+00,7714,-8856,-10904,8096,920,588,1024,40.7260627746582
1160611,13,2024-08-24 22:50:47.272+00,7720,-9016,-11070,8137,653,80,772,40.7260627746582
1160615,13,2024-08-24 22:50:47.312+00,7784,-8744,-10844,8025,450,478,523,40.7260627746582
1160619,13,2024-08-24 22:50:47.352+00,7600,-8686,-10832,8125,-120,274,496,40.7260627746582
1160623,13,2024-08-24 22:50:47.393+00,7678,-8964,-11062,8099,-182,81,136,40.7260627746582
1160627,13,2024-08-24 22:50:47.433+00,7824,-8922,-11146,8112,-254,115,208,40.7260627746582
1160631,13,2024-08-24 22:50:47.473+00,7750,-9058,-11186,8093,-407,478,483,40.7260627746582
1160635,13,2024-08-24 22:50:47.513+00,7614,-9044,-11228,8171,-272,-149,553,40.7260627746582
1160639,13,2024-08-24 22:50:47.554+00,7756,-8900,-11160,8100,-108,195,670,40.7260627746582
1160643,13,2024-08-24 22:50:47.594+00,7668,-9064,-11406,8110,34,614,1043,40.7260627746582
1160647,13,2024-08-24 22:50:47.633+00,7460,-9094,-11366,8106,192,390,1195,40.712711334228516
1160651,13,2024-08-24 22:50:47.673+00,7934,-8970,-10986,7928,-27,248,1003,40.712711334228516
1160655,13,2024-08-24 22:50:47.713+00,7816,-9118,-10988,8172,126,395,1471,40.712711334228516
1160659,13,2024-08-24 22:50:47.753+00,7622,-8940,-11110,8072,45,651,886,40.712711334228516
1160663,13,2024-08-24 22:50:47.793+00,7592,-9084,-11186,8081,74,438,1000,40.712711334228516
1160667,13,2024-08-24 22:50:47.834+00,6962,-9116,-11304,8172,42,556,1110,40.712711334228516
1160671,13,2024-08-24 22:50:47.874+00,7166,-8972,-11164,8010,-216,-115,1321,40.712711334228516
1160675,13,2024-08-24 22:50:47.914+00,8118,-9168,-10706,8016,-874,548,1652,40.712711334228516
1160679,13,2024-08-24 22:50:47.953+00,7858,-9204,-11116,8184,-1449,1439,2917,40.712711334228516
1160683,13,2024-08-24 22:50:47.993+00,7306,-9086,-10878,8028,-1858,2670,3328,40.712711334228516
1160687,13,2024-08-24 22:50:48.033+00,7624,-9290,-11232,7992,-2269,2660,3981,40.712711334228516
1160691,13,2024-08-24 22:50:48.073+00,7348,-9036,-10944,7991,-2822,4423,4807,40.712711334228516
1160695,13,2024-08-24 22:50:48.114+00,8322,-9106,-10532,7306,-4419,7056,7302,40.712711334228516
1160699,13,2024-08-24 22:50:48.154+00,8926,-8690,-10104,8122,-5096,3835,7510,40.712711334228516
1160703,13,2024-08-24 22:50:48.194+00,7984,-9306,-10928,8497,-5208,5317,6333,40.712711334228516
1160707,13,2024-08-24 22:50:48.233+00,7070,-9338,-11272,8245,-3736,5213,5457,40.712711334228516
1160711,13,2024-08-24 22:50:48.273+00,7384,-8650,-11714,8167,-2928,3333,3764,40.712711334228516
1160715,13,2024-08-24 22:50:48.313+00,7100,-8654,-11384,8169,-1900,2978,2781,40.712711334228516
1160719,13,2024-08-24 22:50:48.353+00,7084,-8872,-11856,8296,-1808,2334,2245,40.712711334228516
1160723,13,2024-08-24 22:50:48.394+00,7398,-8666,-11422,7973,-1115,1926,1568,40.712711334228516
1160727,13,2024-08-24 22:50:48.434+00,7332,-8826,-11566,8370,-675,192,1467,40.712711334228516
1160731,13,2024-08-24 22:50:48.474+00,7706,-9238,-11500,8195,1248,275,610,40.712711334228516
1160735,13,2024-08-24 22:50:48.515+00,7514,-8716,-10690,8320,1791,529,28,40.712711334228516
1160739,13,2024-08-24 22:50:48.555+00,7838,-8892,-10740,7985,600,3471,-408,40.712711334228516
1160743,13,2024-08-24 22:50:48.593+00,7668,-8732,-10822,8199,-407,2745,26,40.712711334228516
1160747,13,2024-08-24 22:50:48.633+00,7432,-9252,-11258,7993,-1975,3091,430,40.7260627746582
1160751,13,2024-08-24 22:50:48.674+00,7442,-9230,-11088,7944,-2033,664,1158,40.7260627746582
1160755,13,2024-08-24 22:50:48.714+00,8022,-8724,-10686,8229,-1695,-308,1430,40.7260627746582
1160759,13,2024-08-24 22:50:48.754+00,8106,-8716,-10782,8074,-1526,1506,1082,40.7260627746582
1160763,13,2024-08-24 22:50:48.795+00,8442,-8540,-11516,8022,-1878,2434,132,40.7260627746582
1160767,13,2024-08-24 22:50:48.835+00,8644,-8580,-11540,7488,-1139,1094,80,40.7260627746582
1160771,13,2024-08-24 22:50:48.875+00,9974,-9040,-12672,8137,244,-1383,-370,40.7260627746582
1160775,13,2024-08-24 22:50:48.915+00,9492,-10166,-12592,7986,4117,-1139,866,40.7260627746582
1160779,13,2024-08-24 22:50:48.954+00,6786,-8368,-10980,8965,6733,-1075,4658,40.7260627746582
1160783,13,2024-08-24 22:50:48.994+00,5346,-6630,-9624,7682,3821,4510,2763,40.7260627746582
1160787,13,2024-08-24 22:50:49.034+00,4678,-8192,-9590,8596,1085,1189,-33,40.7260627746582
1160791,13,2024-08-24 22:50:49.075+00,5928,-10232,-9648,7913,-2066,2113,-2676,40.7260627746582
1160795,13,2024-08-24 22:50:49.115+00,6232,-7864,-9650,8192,-3800,602,-4979,40.7260627746582
1160799,13,2024-08-24 22:50:49.155+00,7304,-6342,-10494,8013,-2504,-1129,-8758,40.7260627746582
1160803,13,2024-08-24 22:50:49.195+00,10328,-10698,-14040,8076,-5243,1369,-8197,40.7260627746582
1160807,13,2024-08-24 22:50:49.234+00,9720,-12428,-14002,7692,2520,-4168,-6061,40.7260627746582
1160811,13,2024-08-24 22:50:49.274+00,9366,-9036,-13630,9124,4228,-12372,-1261,40.7260627746582
1160815,13,2024-08-24 22:50:49.314+00,12542,-8836,-10716,7377,9686,-3871,-7832,40.7260627746582
1160819,13,2024-08-24 22:50:49.355+00,8330,-4544,-8580,9263,8031,-6765,-1889,40.7260627746582
1160823,13,2024-08-24 22:50:49.395+00,8476,-8186,-9126,7575,3867,-3759,37,40.7260627746582
1160827,13,2024-08-24 22:50:49.435+00,8828,-11364,-9838,8051,2610,-4012,-1352,40.7260627746582
1160831,13,2024-08-24 22:50:49.475+00,10882,-8380,-8698,7497,467,1832,-1467,40.7260627746582
1160835,13,2024-08-24 22:50:49.516+00,9782,-7794,-8908,6820,-2449,4643,1011,40.7260627746582
1160839,13,2024-08-24 22:50:49.556+00,8174,-9566,-13026,8882,219,-5333,-747,40.7260627746582
1160843,13,2024-08-24 22:50:49.594+00,7792,-10836,-14364,8916,-83,-7308,3780,40.73941421508789
1160847,13,2024-08-24 22:50:49.635+00,8770,-9304,-12048,7991,4834,-3533,3193,40.73941421508789
1160851,13,2024-08-24 22:50:49.675+00,7100,-6208,-9186,9411,4858,-1016,4043,40.73941421508789
1160855,13,2024-08-24 22:50:49.715+00,3470,-7022,-9634,7852,-170,9850,1150,40.73941421508789
1160859,13,2024-08-24 22:50:49.755+00,2650,-8444,-11308,8161,-3373,5902,-2918,40.73941421508789
1160863,13,2024-08-24 22:50:49.796+00,3820,-8716,-11806,7688,-3911,1175,-5239,40.73941421508789
1160867,13,2024-08-24 22:50:49.836+00,6178,-7700,-10746,8007,-1229,-3473,-6535,40.73941421508789
1160871,13,2024-08-24 22:50:49.876+00,11058,-7118,-10030,6793,-1397,1999,-9144,40.73941421508789
1160875,13,2024-08-24 22:50:49.915+00,11450,-7574,-12476,7948,-3592,1889,-4235,40.73941421508789
1160879,13,2024-08-24 22:50:49.955+00,8876,-7318,-13498,8536,-6953,-4020,-1240,40.73941421508789
1160883,13,2024-08-24 22:50:49.995+00,9296,-8172,-12580,7912,-925,-5361,-1529,40.73941421508789
1160887,13,2024-08-24 22:50:50.035+00,9712,-7600,-12588,8424,129,-3900,-1097,40.73941421508789
1160891,13,2024-08-24 22:50:50.076+00,9184,-6274,-13186,7865,1425,593,-294,40.73941421508789
1160895,13,2024-08-24 22:50:50.116+00,9210,-4876,-13438,7822,4933,-458,-684,40.73941421508789
1160899,13,2024-08-24 22:50:50.156+00,9294,-6082,-12906,8439,4192,-2230,-1575,40.73941421508789
1160903,13,2024-08-24 22:50:50.195+00,8490,-7360,-11986,8688,5849,-2679,-571,40.73941421508789
1160907,13,2024-08-24 22:50:50.235+00,8220,-6750,-12072,7572,4941,-641,-1238,40.73941421508789
1160911,13,2024-08-24 22:50:50.275+00,6854,-6440,-11496,9404,717,-6609,-350,40.73941421508789
1160915,13,2024-08-24 22:50:50.315+00,5776,-5146,-9266,8842,-1223,-6705,-3186,40.73941421508789
1160919,13,2024-08-24 22:50:50.356+00,6328,-7106,-12206,8707,-5729,-48,-1360,40.73941421508789
1160923,13,2024-08-24 22:50:50.396+00,5930,-9842,-11016,6092,-7921,8410,353,40.73941421508789
1160927,13,2024-08-24 22:50:50.436+00,11856,-11242,-13274,5433,-3467,8464,3509,40.73941421508789
1160931,13,2024-08-24 22:50:50.477+00,13452,-1170,-14706,7032,2156,4080,-1424,40.73941421508789
1160935,13,2024-08-24 22:50:50.517+00,8792,-2558,-14910,9855,4265,-6508,-11958,40.73941421508789
1160939,13,2024-08-24 22:50:50.555+00,-2650,-7382,-9278,11816,99,-32766,-8979,40.73941421508789
1160943,13,2024-08-24 22:50:50.595+00,-11142,-16500,-32766,16233,8230,-32766,-3715,40.73941421508789
1160947,13,2024-08-24 22:50:50.636+00,32767,-1122,8228,191,-14714,32767,32164,40.73941421508789
1160951,13,2024-08-24 22:50:50.676+00,28500,688,-20836,2783,-1514,32767,21317,40.73941421508789
1160955,13,2024-08-24 22:50:50.716+00,-6286,-5234,-29794,14734,202,32767,-8476,40.73941421508789
1160959,13,2024-08-24 22:50:50.757+00,-32766,-10762,-19686,8732,32767,-32766,-21099,40.73941421508789
1160963,13,2024-08-24 22:50:50.797+00,15492,5508,-32766,15880,16377,-32766,7630,40.73941421508789
1160969,13,2024-08-24 22:50:50.857+00,32767,-6272,9028,3897,-8371,32767,30571,40.73941421508789
1160973,13,2024-08-24 22:50:50.896+00,32767,2536,-28810,639,-6075,32767,21758,40.73941421508789
1160977,13,2024-08-24 22:50:50.936+00,21720,-330,-32766,8140,670,32767,-384,40.73941421508789
1160981,13,2024-08-24 22:50:50.976+00,-32766,-22456,-18836,16245,32767,-32766,-19816,40.73941421508789
1160985,13,2024-08-24 22:50:51.016+00,16952,3864,-32766,1059,7234,-32766,19680,40.73941421508789
1160989,13,2024-08-24 22:50:51.056+00,32767,-6386,18364,16245,-23796,-32766,28279,40.73941421508789
1160993,13,2024-08-24 22:50:51.096+00,32767,2142,-11486,4369,-12889,32767,9330,40.73941421508789
1160622,13,2024-08-24 22:50:47.382+00,7642,-8998,-11102,8135,-290,83,223,40.7260627746582
1160626,13,2024-08-24 22:50:47.423+00,7688,-8962,-11074,8070,-250,167,174,40.7260627746582
1160630,13,2024-08-24 22:50:47.463+00,7820,-9086,-11144,8123,-447,433,404,40.7260627746582
1160634,13,2024-08-24 22:50:47.503+00,7630,-9018,-11272,8149,-354,-36,521,40.7260627746582
1160638,13,2024-08-24 22:50:47.544+00,7722,-8980,-11166,8080,-56,92,642,40.7260627746582
1160642,13,2024-08-24 22:50:47.584+00,7826,-9058,-11422,8015,-118,442,838,40.7260627746582
1160646,13,2024-08-24 22:50:47.623+00,7456,-9058,-11480,8086,190,564,1253,40.712711334228516
1160650,13,2024-08-24 22:50:47.663+00,7706,-8936,-10950,7924,-4,365,889,40.712711334228516
1160654,13,2024-08-24 22:50:47.703+00,7890,-9082,-10978,8168,94,218,1464,40.712711334228516
1160658,13,2024-08-24 22:50:47.743+00,7660,-8994,-11088,8065,25,776,1027,40.712711334228516
1160662,13,2024-08-24 22:50:47.783+00,7612,-8946,-11108,8107,106,528,920,40.712711334228516
1160666,13,2024-08-24 22:50:47.824+00,7102,-9174,-11272,8268,51,429,1070,40.712711334228516
1160670,13,2024-08-24 22:50:47.864+00,7026,-8976,-11428,7986,-126,-9,1378,40.712711334228516
1160674,13,2024-08-24 22:50:47.904+00,8012,-9176,-10800,7957,-707,299,1293,40.712711334228516
1160678,13,2024-08-24 22:50:47.944+00,7990,-9078,-11062,8148,-1296,1211,2773,40.712711334228516
1160682,13,2024-08-24 22:50:47.983+00,7364,-9174,-10922,8081,-1628,2396,3258,40.712711334228516
1160686,13,2024-08-24 22:50:48.023+00,7646,-9222,-11188,7921,-2326,2773,3825,40.712711334228516
1160690,13,2024-08-24 22:50:48.063+00,7392,-9242,-11150,7891,-2590,3680,4435,40.712711334228516
1160694,13,2024-08-24 22:50:48.104+00,8174,-9108,-10500,7403,-4018,7089,6678,40.712711334228516
1160698,13,2024-08-24 22:50:48.144+00,8884,-8546,-10276,7865,-4904,4499,7860,40.712711334228516
1160702,13,2024-08-24 22:50:48.184+00,8118,-9208,-10514,8593,-5387,4817,6800,40.712711334228516
1160706,13,2024-08-24 22:50:48.224+00,7384,-9610,-11266,8256,-4253,5770,5555,40.712711334228516
1160710,13,2024-08-24 22:50:48.263+00,7168,-8638,-11568,8218,-3103,3780,4406,40.712711334228516
1160714,13,2024-08-24 22:50:48.303+00,7206,-8566,-11310,8163,-2152,3135,2695,40.712711334228516
1160718,13,2024-08-24 22:50:48.343+00,6972,-8878,-11928,8456,-1772,2107,2633,40.712711334228516
1160722,13,2024-08-24 22:50:48.384+00,7412,-8848,-11460,7890,-1361,2682,1475,40.712711334228516
1160726,13,2024-08-24 22:50:48.424+00,7404,-8744,-11900,8511,-685,8,1634,40.712711334228516
1160730,13,2024-08-24 22:50:48.464+00,7750,-9388,-11690,8194,589,410,769,40.712711334228516
1160734,13,2024-08-24 22:50:48.504+00,7364,-8848,-10932,8332,2035,148,242,40.712711334228516
1160738,13,2024-08-24 22:50:48.545+00,7950,-8816,-10712,7985,766,2962,-421,40.712711334228516
1160742,13,2024-08-24 22:50:48.583+00,7590,-8644,-10708,8189,30,2817,143,40.712711334228516
1160746,13,2024-08-24 22:50:48.623+00,7578,-9136,-11094,7906,-1544,3782,107,40.7260627746582
1160750,13,2024-08-24 22:50:48.664+00,7406,-9356,-11140,8125,-2207,927,1252,40.7260627746582
1160754,13,2024-08-24 22:50:48.704+00,7984,-8836,-10772,8060,-1568,-388,1282,40.7260627746582
1160758,13,2024-08-24 22:50:48.744+00,8070,-8714,-10606,8167,-1736,1185,1306,40.7260627746582
1160762,13,2024-08-24 22:50:48.784+00,8356,-8610,-11184,8162,-1768,1926,199,40.7260627746582
1160766,13,2024-08-24 22:50:48.825+00,8114,-8404,-11044,7529,-1475,2214,325,40.7260627746582
1160770,13,2024-08-24 22:50:48.865+00,9450,-8710,-12392,8137,217,-1608,-311,40.7260627746582
1160774,13,2024-08-24 22:50:48.905+00,9966,-10308,-13000,8084,3088,-1115,563,40.7260627746582
1160778,13,2024-08-24 22:50:48.944+00,7284,-8886,-10986,8889,6370,-1760,3554,40.7260627746582
1160782,13,2024-08-24 22:50:48.984+00,5610,-6860,-10530,8079,4517,2990,3911,40.7260627746582
1160786,13,2024-08-24 22:50:49.024+00,4368,-7290,-8840,8152,2037,2634,880,40.7260627746582
1160790,13,2024-08-24 22:50:49.064+00,5758,-10472,-9972,8286,-1447,1541,-2560,40.7260627746582
1160794,13,2024-08-24 22:50:49.105+00,5764,-8434,-9510,8221,-3673,857,-3893,40.7260627746582
1160798,13,2024-08-24 22:50:49.145+00,6844,-6920,-9840,7711,-2204,81,-8433,40.7260627746582
1160802,13,2024-08-24 22:50:49.185+00,10436,-8470,-14486,8505,-6253,-898,-9342,40.7260627746582
1160806,13,2024-08-24 22:50:49.224+00,10398,-12330,-13730,7749,7,-2270,-6869,40.7260627746582
1160810,13,2024-08-24 22:50:49.264+00,8846,-9672,-14062,9296,4368,-12430,-1781,40.7260627746582
